source,utm_source,utm_medium,utm_campaign,utm_term,utm_content,pageviews,device,country,region,city,program_interest,years_experience,current_role,salary_range,intent_text,avg_response_time_minutes,typical_objection,contacted_y,meeting_y,enrolled_y,lost_reason,lead_score,propensity_contact,propensity_meeting,propensity_enroll,expected_gmv_inr,expected_ltv_inr,cost_per_lead_inr,roi_expected,priority_bucket,time_to_first_touch_target_minutes
direct,direct,cpc,cloud_devops_kickoff,data+analytics+certificate,v2,2,desktop,IN,RJ,Jaipur,Machine Learning,0,student,NA,Looking to switch career in 3–6 months,6,need_more_info,1,0,0,research_only,54,0.82,0.478,0.102,9585,12158,11,871.36,C,210
organic_search,organic_search,email,fsd_career_switch,data+analytics+certificate,carousel,7,mobile,SG,SG,Singapore,Data Analytics,0,student,15L+,Comparing programs; need scholarship info,42,schedule_conflict,1,1,0,timing,48,0.682,0.303,0.028,2175,2436,193,11.27,C,176
paid_social,paid_social,referral,cyber_jumpstart,data+analytics+certificate,v1,5,mobile,AE,DXB,Dubai,Python,8,working_professional,<3L,Interested if EMI available and recorded sessions,56,need_more_info,0,0,0,no_response,48,0.695,0.273,0.073,2713,3237,1163,2.33,C,218
affiliate,affiliate,cpm,python_fundamentals,python+course,longform,4,mobile,IN,TS,Hyderabad,Python,1,working_professional,10–15L,Interested if EMI available and recorded sessions,25,compare_options,1,1,0,competitor,52,0.794,0.417,0.08,3612,4397,1211,2.98,C,176
organic_search,organic_search,referral,ml_advanced,python+course,video,2,mobile,UK,SCT,Edinburgh,Cybersecurity,8,freelancer,3–6L,Looking to switch career in 3–6 months,29,compare_options,1,0,0,competitor,51,0.772,0.383,0.105,11410,14990,13,877.69,C,111
paid_search,paid_search,cpc,data_analytics_fasttrack,cybersecurity+program,text,8,mobile,IN,TS,Hyderabad,Data Analytics,6,working_professional,10–15L,Want a job-ready course with placement support,39,need_more_info,1,1,1,,69,0.968,0.83,0.532,117576,153755,2171,54.16,B,23
influencer,influencer,social,ml_advanced,devops+training,v1,3,desktop,IN,TN,Chennai,Data Science,0,student,<3L,New to field; need beginner-friendly curriculum,38,need_more_info,1,1,0,research_only,61,0.931,0.702,0.298,29689,38077,1179,25.18,B,47
organic_search,organic_search,cpc,data_analytics_fasttrack,data+analytics+certificate,text,3,desktop,IN,MH,Pune,Machine Learning,0,working_professional,6–10L,Already coding; want advanced projects,40,schedule_conflict,1,0,0,timing,54,0.796,0.483,0.126,19802,24141,279,70.97,C,128
paid_social,paid_social,referral,cyber_jumpstart,python+course,longform,4,mobile,IN,GJ,Ahmedabad,Cloud & DevOps,2,student,10–15L,Looking to switch career in 3–6 months,71,time_commitment,1,1,1,,49,0.751,0.292,0.069,94178,103600,1108,85.0,C,90
email,email,social,python_fundamentals,data+analytics+certificate,text,2,desktop,IN,TS,Hyderabad,Data Science,5,working_professional,NA,New to field; need beginner-friendly curriculum,73,not_interested,0,0,0,no_response,41,0.511,0.173,0.014,1352,1716,492,2.75,C,209
paid_search,paid_search,referral,cloud_devops_kickoff,data+science+course,v2,6,mobile,IN,DL,Delhi,Data Analytics,2,working_professional,6–10L,Already coding; want advanced projects,38,compare_options,1,1,0,competitor,70,0.98,0.879,0.548,42687,56572,1492,28.61,B,43
paid_social,paid_social,email,cyber_jumpstart,data+analytics+certificate,carousel,3,mobile,UK,SCT,Edinburgh,Machine Learning,3,working_professional,<3L,Prefer weekend classes; working full-time,53,need_more_info,1,1,0,research_only,50,0.732,0.37,0.051,6614,8190,1020,6.48,C,207
paid_search,paid_search,email,ml_advanced,full+stack+developer,v1,9,tablet,AE,AUH,Abu Dhabi,Data Science,2,unemployed,NA,New to field; need beginner-friendly curriculum,24,fees_high,1,1,0,budget,79,0.98,0.96,0.807,98846,131801,1716,57.6,A,11
email,email,social,cyber_jumpstart,full+stack+developer,longform,1,mobile,US,WA,Seattle,Cybersecurity,5,working_professional,6–10L,Already coding; want advanced projects,106,not_interested,0,0,0,no_response,37,0.438,0.11,0.017,2097,2752,680,3.08,C,86
paid_social,paid_social,social,data_analytics_fasttrack,devops+training,carousel,1,mobile,US,NY,New York,Full-Stack Development,1,unemployed,3–6L,Looking to switch career in 3–6 months,22,time_commitment,0,0,0,no_response,47,0.713,0.268,0.034,3443,3948,1318,2.61,C,186
paid_search,paid_search,social,ds_bootcamp_q3,data+analytics+certificate,v2,8,mobile,IN,DL,Delhi,Full-Stack Development,2,working_professional,15L+,Want a job-ready course with placement support,39,compare_options,0,0,0,no_response,76,0.98,0.96,0.742,79900,96525,1206,66.25,A,7
direct,direct,referral,data_analytics_fasttrack,data+science+course,v1,2,mobile,US,WA,Seattle,Data Science,5,freelancer,10–15L,New to field; need beginner-friendly curriculum,21,schedule_conflict,1,0,0,timing,54,0.824,0.489,0.142,14074,16431,20,703.7,C,232
organic_search,organic_search,organic,python_fundamentals,cybersecurity+program,carousel,6,tablet,IN,WB,Kolkata,Cloud & DevOps,0,working_professional,15L+,Want a job-ready course with placement support,13,schedule_conflict,1,1,0,timing,56,0.829,0.541,0.144,16256,21882,128,127.0,B,53
email,email,referral,ds_bootcamp_q3,machine+learning+bootcamp,longform,2,mobile,IN,TN,Coimbatore,Full-Stack Development,2,working_professional,NA,New to field; need beginner-friendly curriculum,59,time_commitment,0,0,0,no_response,46,0.647,0.217,0.052,6580,8353,630,10.44,C,101
referral,referral,organic,ml_advanced,machine+learning+bootcamp,v2,6,desktop,US,TX,Dallas,Data Science,2,working_professional,6–10L,Prefer weekend classes; working full-time,16,finance_options,1,1,1,,73,0.949,0.899,0.663,139915,186696,151,926.59,B,30
influencer,influencer,referral,cyber_jumpstart,full+stack+developer,carousel,1,mobile,AE,DXB,Dubai,Data Science,5,working_professional,<3L,Already coding; want advanced projects,25,need_more_info,1,1,1,,48,0.724,0.321,0.082,112343,124000,2048,54.85,C,200
organic_search,organic_search,cpc,python_fundamentals,cybersecurity+program,text,6,mobile,IN,TS,Hyderabad,Data Analytics,7,student,3–6L,Comparing programs; need scholarship info,22,compare_options,0,0,0,no_response,58,0.873,0.613,0.22,16887,19574,156,108.25,B,28
email,email,organic,cloud_devops_kickoff,devops+training,video,3,mobile,IN,RJ,Jaipur,Cybersecurity,6,working_professional,6–10L,New to field; need beginner-friendly curriculum,43,not_interested,1,0,0,research_only,36,0.382,0.094,0.01,1187,1455,754,1.57,C,169
direct,direct,email,cloud_devops_kickoff,devops+training,carousel,5,desktop,IN,DL,Delhi,Python,0,working_professional,6–10L,Comparing programs; need scholarship info,16,schedule_conflict,1,1,0,timing,53,0.805,0.446,0.107,3810,4552,97,39.28,C,226
paid_search,paid_search,social,fsd_career_switch,python+course,longform,10,mobile,IN,KA,Bengaluru,Data Science,4,working_professional,3–6L,Comparing programs; need scholarship info,37,need_more_info,1,1,1,,77,0.98,0.912,0.763,143197,177668,2275,62.94,A,14
paid_social,paid_social,cpc,ds_bootcamp_q3,machine+learning+bootcamp,longform,1,mobile,IN,RJ,Jaipur,Cybersecurity,5,student,15L+,Prefer weekend classes; working full-time,32,not_ready,1,1,0,timing,43,0.557,0.164,0.01,1234,1496,1133,1.09,C,140
paid_search,paid_search,social,ml_advanced,devops+training,v2,5,desktop,IN,DL,Delhi,Cybersecurity,7,unemployed,10–15L,New to field; need beginner-friendly curriculum,31,compare_options,1,1,0,competitor,60,0.889,0.632,0.252,33371,40693,1546,21.59,B,31
email,email,referral,fsd_career_switch,data+analytics+certificate,v2,1,mobile,IN,GJ,Vadodara,Python,1,student,NA,Prefer weekend classes; working full-time,31,time_commitment,0,0,0,no_response,43,0.575,0.162,0.01,216,250,290,0.74,C,153
organic_search,organic_search,email,python_fundamentals,data+science+course,video,2,mobile,IN,GJ,Ahmedabad,Python,1,working_professional,15L+,Already coding; want advanced projects,21,schedule_conflict,1,0,0,timing,47,0.693,0.256,0.019,542,714,162,3.35,C,209
email,email,cpc,data_analytics_fasttrack,devops+training,v1,1,mobile,IN,TN,Chennai,Machine Learning,1,working_professional,3–6L,New to field; need beginner-friendly curriculum,109,not_interested,1,0,0,research_only,42,0.581,0.151,0.048,5832,6478,425,13.72,C,222
organic_search,organic_search,social,fsd_career_switch,full+stack+developer,video,2,desktop,IN,DL,Delhi,Machine Learning,0,working_professional,3–6L,New to field; need beginner-friendly curriculum,40,compare_options,1,0,0,competitor,50,0.751,0.359,0.091,12983,16905,175,74.19,C,88
email,email,cpc,data_analytics_fasttrack,full+stack+developer,v1,5,desktop,IN,DL,Delhi,Machine Learning,4,working_professional,3–6L,Comparing programs; need scholarship info,32,not_interested,1,1,0,research_only,56,0.857,0.508,0.147,17367,23375,521,33.33,B,57
paid_social,paid_social,organic,cloud_devops_kickoff,data+analytics+certificate,v2,3,tablet,US,CA,San Francisco,Python,1,unemployed,<3L,Prefer weekend classes; working full-time,43,not_ready,1,0,0,timing,49,0.743,0.302,0.075,3245,4014,1410,2.3,C,91
affiliate,affiliate,email,cloud_devops_kickoff,machine+learning+bootcamp,longform,5,mobile,IN,TN,Coimbatore,Python,8,working_professional,3–6L,New to field; need beginner-friendly curriculum,21,compare_options,1,1,0,competitor,53,0.832,0.449,0.083,3028,3837,1078,2.81,C,160
referral,referral,cpc,cyber_jumpstart,machine+learning+bootcamp,carousel,4,mobile,IN,WB,Kolkata,Python,5,student,6–10L,Comparing programs; need scholarship info,13,finance_options,0,0,0,no_response,59,0.9,0.632,0.223,12022,15298,69,174.23,B,31
referral,referral,cpc,cloud_devops_kickoff,data+science+course,v1,4,mobile,IN,WB,Kolkata,Data Science,5,unemployed,15L+,Prefer weekend classes; working full-time,29,finance_options,1,1,0,budget,72,0.964,0.888,0.658,71239,86484,144,494.72,B,30
affiliate,affiliate,referral,cloud_devops_kickoff,full+stack+developer,text,4,mobile,IN,GJ,Ahmedabad,Data Analytics,9,freelancer,NA,New to field; need beginner-friendly curriculum,45,fees_high,0,0,0,no_response,51,0.758,0.394,0.088,7802,9499,987,7.9,C,68
direct,direct,cpc,data_analytics_fasttrack,machine+learning+bootcamp,video,7,mobile,IN,TS,Hyderabad,Full-Stack Development,3,student,6–10L,New to field; need beginner-friendly curriculum,25,schedule_conflict,1,1,1,,63,0.941,0.72,0.349,128230,172974,90,1424.78,B,33
organic_search,organic_search,social,ml_advanced,devops+training,video,4,mobile,IN,RJ,Jaipur,Machine Learning,0,working_professional,<3L,Looking to switch career in 3–6 months,34,compare_options,1,0,0,competitor,50,0.734,0.359,0.063,6595,7358,59,111.78,C,193
direct,direct,cpc,ml_advanced,cybersecurity+program,carousel,7,mobile,IN,MH,Mumbai,Machine Learning,0,student,NA,Want a job-ready course with placement support,12,need_more_info,1,1,1,,64,0.92,0.744,0.364,145902,190642,34,4291.24,B,15
organic_search,organic_search,email,cloud_devops_kickoff,data+science+course,longform,3,mobile,IN,KA,Mysuru,Cybersecurity,6,working_professional,3–6L,Already coding; want advanced projects,49,compare_options,0,0,0,no_response,51,0.781,0.351,0.055,4259,5197,266,16.01,C,122
email,email,referral,ds_bootcamp_q3,full+stack+developer,text,3,mobile,AE,DXB,Dubai,Cloud & DevOps,5,working_professional,3–6L,Prefer weekend classes; working full-time,37,not_interested,0,0,0,no_response,34,0.326,0.04,0.018,1505,2001,687,2.19,C,61
email,email,social,ds_bootcamp_q3,full+stack+developer,carousel,4,mobile,IN,GJ,Ahmedabad,Data Analytics,0,student,15L+,Prefer weekend classes; working full-time,71,time_commitment,0,0,0,no_response,45,0.637,0.216,0.044,3534,4043,464,7.62,C,100
paid_social,paid_social,cpm,fsd_career_switch,python+course,longform,2,desktop,IN,WB,Kolkata,Python,0,working_professional,3–6L,Looking to switch career in 3–6 months,44,time_commitment,1,1,0,timing,43,0.567,0.189,0.01,434,514,1393,0.31,C,151
direct,direct,email,cyber_jumpstart,cybersecurity+program,carousel,7,mobile,AE,AUH,Abu Dhabi,Full-Stack Development,1,student,NA,Looking to switch career in 3–6 months,22,schedule_conflict,1,1,0,timing,66,0.922,0.823,0.402,37677,42251,6,6279.5,B,58
referral,referral,organic,ml_advanced,python+course,video,6,mobile,US,CA,San Francisco,Python,3,working_professional,10–15L,Interested if EMI available and recorded sessions,24,fees_high,1,1,1,,67,0.94,0.839,0.457,26250,32663,185,141.89,B,58
organic_search,organic_search,social,data_analytics_fasttrack,devops+training,text,7,mobile,IN,TS,Hyderabad,Machine Learning,7,freelancer,<3L,Prefer weekend classes; working full-time,31,compare_options,1,1,1,,74,0.98,0.904,0.703,138037,152493,84,1643.3,B,43
paid_social,paid_social,organic,data_analytics_fasttrack,cybersecurity+program,text,2,mobile,IN,RJ,Jaipur,Data Analytics,3,working_professional,3–6L,Want a job-ready course with placement support,79,not_ready,1,0,0,timing,47,0.689,0.269,0.053,4672,6095,945,4.94,C,121
organic_search,organic_search,referral,fsd_career_switch,machine+learning+bootcamp,longform,3,desktop,US,CA,San Francisco,Machine Learning,0,working_professional,<3L,New to field; need beginner-friendly curriculum,11,schedule_conflict,1,1,0,timing,51,0.776,0.379,0.091,14072,17719,86,163.63,C,235
email,email,referral,cloud_devops_kickoff,python+course,video,1,mobile,IN,MH,Pune,Machine Learning,2,freelancer,<3L,New to field; need beginner-friendly curriculum,32,not_interested,0,0,0,no_response,48,0.738,0.3,0.075,7613,9319,441,17.26,C,179
organic_search,organic_search,cpc,cloud_devops_kickoff,full+stack+developer,v2,7,mobile,IN,MH,Mumbai,Machine Learning,8,working_professional,15L+,Looking to switch career in 3–6 months,45,schedule_conflict,1,1,1,,76,0.98,0.944,0.757,158930,189017,107,1485.33,A,14
organic_search,organic_search,email,cyber_jumpstart,devops+training,text,5,mobile,IN,WB,Kolkata,Data Analytics,7,working_professional,NA,New to field; need beginner-friendly curriculum,11,schedule_conflict,1,0,0,timing,56,0.835,0.511,0.144,10930,12703,108,101.2,B,16
email,email,email,data_analytics_fasttrack,devops+training,v1,2,desktop,IN,DL,Delhi,Data Science,2,student,NA,Already coding; want advanced projects,59,time_commitment,1,0,0,timing,47,0.706,0.286,0.069,9460,11823,275,34.4,C,232
paid_social,paid_social,cpm,data_analytics_fasttrack,machine+learning+bootcamp,video,4,mobile,AE,AUH,Abu Dhabi,Cloud & DevOps,5,working_professional,10–15L,New to field; need beginner-friendly curriculum,71,not_ready,0,0,0,no_response,47,0.668,0.297,0.021,2329,2726,1266,1.84,C,80
affiliate,affiliate,social,python_fundamentals,devops+training,text,2,desktop,IN,GJ,Ahmedabad,Python,4,unemployed,3–6L,Interested if EMI available and recorded sessions,19,fees_high,1,1,0,budget,51,0.802,0.356,0.079,4656,6140,1176,3.96,C,237
direct,direct,email,ml_advanced,data+analytics+certificate,v2,3,mobile,IN,KA,Bengaluru,Cybersecurity,4,freelancer,NA,Prefer weekend classes; working full-time,8,schedule_conflict,0,0,0,no_response,49,0.704,0.294,0.054,5718,6944,44,129.95,C,226
influencer,influencer,organic,cloud_devops_kickoff,machine+learning+bootcamp,v2,4,mobile,IN,MH,Mumbai,Machine Learning,0,student,<3L,New to field; need beginner-friendly curriculum,60,authenticity,1,0,0,competitor,46,0.634,0.247,0.036,3849,5027,2541,1.51,C,170
paid_search,paid_search,social,cloud_devops_kickoff,cybersecurity+program,text,8,mobile,US,WA,Seattle,Python,4,student,3–6L,Looking to switch career in 3–6 months,18,need_more_info,1,1,0,research_only,64,0.931,0.734,0.365,13928,17197,1930,7.22,B,39
email,email,social,python_fundamentals,full+stack+developer,video,3,mobile,AE,DXB,Dubai,Full-Stack Development,5,unemployed,3–6L,New to field; need beginner-friendly curriculum,58,not_interested,1,0,0,research_only,38,0.425,0.106,0.029,2939,3414,554,5.31,C,186
direct,direct,organic,cyber_jumpstart,devops+training,longform,5,mobile,IN,KA,Mysuru,Cybersecurity,1,unemployed,10–15L,Prefer weekend classes; working full-time,24,schedule_conflict,1,1,0,timing,60,0.88,0.65,0.262,32930,44403,47,700.64,B,53
organic_search,organic_search,organic,fsd_career_switch,machine+learning+bootcamp,v1,3,tablet,IN,TS,Hyderabad,Data Analytics,4,student,10–15L,Looking to switch career in 3–6 months,30,schedule_conflict,1,1,0,timing,51,0.77,0.387,0.059,5023,6496,14,358.79,C,145
organic_search,organic_search,social,ds_bootcamp_q3,python+course,longform,6,desktop,IN,KA,Mysuru,Machine Learning,6,student,6–10L,Want a job-ready course with placement support,38,compare_options,1,1,1,,66,0.923,0.82,0.45,149327,166109,195,765.78,B,45
organic_search,organic_search,email,data_analytics_fasttrack,cybersecurity+program,v1,5,desktop,IN,TS,Hyderabad,Machine Learning,5,student,NA,Interested if EMI available and recorded sessions,43,compare_options,0,0,0,no_response,63,0.924,0.731,0.32,37667,45898,69,545.9,B,56
email,email,referral,data_analytics_fasttrack,python+course,v1,4,desktop,IN,DL,Delhi,Cybersecurity,2,unemployed,6–10L,New to field; need beginner-friendly curriculum,34,time_commitment,1,1,0,timing,47,0.694,0.279,0.069,6674,8001,559,11.94,C,228
paid_search,paid_search,social,ds_bootcamp_q3,machine+learning+bootcamp,text,7,desktop,IN,TS,Hyderabad,Cybersecurity,0,student,3–6L,Already coding; want advanced projects,45,fees_high,1,1,1,,71,0.952,0.863,0.586,127688,149561,2173,58.76,B,16
direct,direct,organic,ds_bootcamp_q3,devops+training,video,5,mobile,IN,WB,Kolkata,Python,5,working_professional,15L+,Already coding; want advanced projects,5,schedule_conflict,1,1,1,,63,0.947,0.701,0.352,38221,46054,91,420.01,B,47
referral,referral,referral,python_fundamentals,data+science+course,longform,3,mobile,IN,DL,Delhi,Machine Learning,0,student,15L+,Prefer weekend classes; working full-time,21,finance_options,1,1,1,,58,0.856,0.605,0.198,109165,147178,149,732.65,B,29
